weapon_type,concept,level,name,description
활,저격,18,+18강 저격 세계를 삼키는 활,"저격의 힘이 활에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,저격,19,+19강 저격 모든 것을 집어삼킨 활,"저격의 힘이 활에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,저격,20,+20강 저격 그 자체가 된 활,"저격의 힘이 활에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,0,+0강 절멸 흔적만 남은 활,"절멸의 힘이 활에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,1,+1강 절멸 깃든 활,"절멸의 힘이 활에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,2,+2강 절멸 뒤얽힌 활,"절멸의 힘이 활에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,3,+3강 절멸 잠식된 활,"절멸의 힘이 활에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,4,+4강 절멸 삼켜진 활,"절멸의 힘이 활에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,5,+5강 절멸 숨 쉬는 활,"절멸의 힘이 활에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,6,+6강 절멸 속삭이는 활,"절멸의 힘이 활에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,7,+7강 절멸 의지를 가진 활,"절멸의 힘이 활에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,8,+8강 절멸 시험하는 활,"절멸의 힘이 활에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,9,+9강 절멸 명령하는 활,"절멸의 힘이 활에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,10,+10강 절멸 주인이 된 활,"절멸의 힘이 활에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,11,+11강 절멸 굴복시킨 활,"절멸의 힘이 활에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,12,+12강 절멸 피를 요구하는 활,"절멸의 힘이 활에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,13,+13강 절멸 전장을 뒤덮는 활,"절멸의 힘이 활에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,14,+14강 절멸 영혼을 침식하는 활,"절멸의 힘이 활에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,15,+15강 절멸 재앙이 된 활,"절멸의 힘이 활에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,16,+16강 절멸 세계에 뿌리내린 활,"절멸의 힘이 활에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,17,+17강 절멸 질서를 뒤흔드는 활,"절멸의 힘이 활에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,18,+18강 절멸 세계를 삼키는 활,"절멸의 힘이 활에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,19,+19강 절멸 모든 것을 집어삼킨 활,"절멸의 힘이 활에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,절멸,20,+20강 절멸 그 자체가 된 활,"절멸의 힘이 활에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,0,+0강 운명 흔적만 남은 활,"운명의 힘이 활에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,1,+1강 운명 깃든 활,"운명의 힘이 활에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,2,+2강 운명 뒤얽힌 활,"운명의 힘이 활에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,3,+3강 운명 잠식된 활,"운명의 힘이 활에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,4,+4강 운명 삼켜진 활,"운명의 힘이 활에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,5,+5강 운명 숨 쉬는 활,"운명의 힘이 활에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,6,+6강 운명 속삭이는 활,"운명의 힘이 활에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,7,+7강 운명 의지를 가진 활,"운명의 힘이 활에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,8,+8강 운명 시험하는 활,"운명의 힘이 활에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,9,+9강 운명 명령하는 활,"운명의 힘이 활에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,10,+10강 운명 주인이 된 활,"운명의 힘이 활에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,11,+11강 운명 굴복시킨 활,"운명의 힘이 활에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,12,+12강 운명 피를 요구하는 활,"운명의 힘이 활에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,13,+13강 운명 전장을 뒤덮는 활,"운명의 힘이 활에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,14,+14강 운명 영혼을 침식하는 활,"운명의 힘이 활에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,15,+15강 운명 재앙이 된 활,"운명의 힘이 활에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,16,+16강 운명 세계에 뿌리내린 활,"운명의 힘이 활에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,17,+17강 운명 질서를 뒤흔드는 활,"운명의 힘이 활에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,18,+18강 운명 세계를 삼키는 활,"운명의 힘이 활에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,19,+19강 운명 모든 것을 집어삼킨 활,"운명의 힘이 활에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,운명,20,+20강 운명 그 자체가 된 활,"운명의 힘이 활에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,0,+0강 삭제 흔적만 남은 활,"삭제의 힘이 활에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,1,+1강 삭제 깃든 활,"삭제의 힘이 활에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,2,+2강 삭제 뒤얽힌 활,"삭제의 힘이 활에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,3,+3강 삭제 잠식된 활,"삭제의 힘이 활에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,4,+4강 삭제 삼켜진 활,"삭제의 힘이 활에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,5,+5강 삭제 숨 쉬는 활,"삭제의 힘이 활에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,6,+6강 삭제 속삭이는 활,"삭제의 힘이 활에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,7,+7강 삭제 의지를 가진 활,"삭제의 힘이 활에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,8,+8강 삭제 시험하는 활,"삭제의 힘이 활에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,9,+9강 삭제 명령하는 활,"삭제의 힘이 활에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,10,+10강 삭제 주인이 된 활,"삭제의 힘이 활에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,11,+11강 삭제 굴복시킨 활,"삭제의 힘이 활에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,12,+12강 삭제 피를 요구하는 활,"삭제의 힘이 활에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,13,+13강 삭제 전장을 뒤덮는 활,"삭제의 힘이 활에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,14,+14강 삭제 영혼을 침식하는 활,"삭제의 힘이 활에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,15,+15강 삭제 재앙이 된 활,"삭제의 힘이 활에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,16,+16강 삭제 세계에 뿌리내린 활,"삭제의 힘이 활에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,17,+17강 삭제 질서를 뒤흔드는 활,"삭제의 힘이 활에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,18,+18강 삭제 세계를 삼키는 활,"삭제의 힘이 활에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,19,+19강 삭제 모든 것을 집어삼킨 활,"삭제의 힘이 활에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,삭제,20,+20강 삭제 그 자체가 된 활,"삭제의 힘이 활에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,0,+0강 종말 흔적만 남은 활,"종말의 힘이 활에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,1,+1강 종말 깃든 활,"종말의 힘이 활에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,2,+2강 종말 뒤얽힌 활,"종말의 힘이 활에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,3,+3강 종말 잠식된 활,"종말의 힘이 활에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,4,+4강 종말 삼켜진 활,"종말의 힘이 활에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,5,+5강 종말 숨 쉬는 활,"종말의 힘이 활에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,6,+6강 종말 속삭이는 활,"종말의 힘이 활에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,7,+7강 종말 의지를 가진 활,"종말의 힘이 활에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,8,+8강 종말 시험하는 활,"종말의 힘이 활에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,9,+9강 종말 명령하는 활,"종말의 힘이 활에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,10,+10강 종말 주인이 된 활,"종말의 힘이 활에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,11,+11강 종말 굴복시킨 활,"종말의 힘이 활에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,12,+12강 종말 피를 요구하는 활,"종말의 힘이 활에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,13,+13강 종말 전장을 뒤덮는 활,"종말의 힘이 활에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,14,+14강 종말 영혼을 침식하는 활,"종말의 힘이 활에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,15,+15강 종말 재앙이 된 활,"종말의 힘이 활에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,16,+16강 종말 세계에 뿌리내린 활,"종말의 힘이 활에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,17,+17강 종말 질서를 뒤흔드는 활,"종말의 힘이 활에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,18,+18강 종말 세계를 삼키는 활,"종말의 힘이 활에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,19,+19강 종말 모든 것을 집어삼킨 활,"종말의 힘이 활에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
활,종말,20,+20강 종말 그 자체가 된 활,"종말의 힘이 활에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
